"ID","PeopleID","ProductionID","RoleID","subRole","SystemID","timestamp"
7752,8593,1092,1695,Γραμματέας ,2,2022-01-02 11:16:54.000
7753,9097,1093,1690,"",2,2022-01-02 11:17:11.000
7754,9098,1093,2540,"",2,2022-01-02 11:17:12.000
7755,9098,1093,2373,"",2,2022-01-02 11:17:13.000
7756,9099,1093,1695,"",2,2022-01-02 11:17:14.000
7757,9100,1093,1695,"",2,2022-01-02 11:17:15.000
7758,9101,1093,1820,"",2,2022-01-02 11:17:16.000
7759,9102,1093,1820,"",2,2022-01-02 11:17:16.000
7760,9103,1093,1834,"",2,2022-01-02 11:17:17.000
7761,5051,1093,1693,"",2,2022-01-02 11:17:18.000
7762,6404,1093,1736,"",2,2022-01-02 11:17:19.000
7763,9102,1093,1894,"",2,2022-01-02 11:17:19.000
7764,8012,1095,1690,"",2,2022-01-02 11:18:07.000
7765,9104,1095,1707,"",2,2022-01-02 11:18:08.000
7766,9105,1095,2716,"",2,2022-01-02 11:18:09.000
7767,9106,1095,1692,"",2,2022-01-02 11:18:10.000
7768,8016,1095,2717,"",2,2022-01-02 11:18:11.000
7769,9107,1095,1694,"",2,2022-01-02 11:18:11.000
7770,8016,1095,1769,"",2,2022-01-02 11:18:12.000
7771,9108,1095,1769,"",2,2022-01-02 11:18:13.000
7772,9109,1095,1769,"",2,2022-01-02 11:18:14.000
7773,9110,1095,1894,"",2,2022-01-02 11:18:14.000
7774,8013,1095,1736,"",2,2022-01-02 11:18:15.000
7775,8448,1096,2718,"",2,2022-01-02 11:18:49.000
7776,7582,1096,2502,"",2,2022-01-02 11:18:50.000
7777,9112,1096,2039,"",2,2022-01-02 11:18:51.000
7778,9113,1096,2719,"",2,2022-01-02 11:18:52.000
7779,9114,1096,2720,"",2,2022-01-02 11:18:53.000
7780,4736,1096,2721,"",2,2022-01-02 11:18:54.000
7781,9115,1096,1908,"",2,2022-01-02 11:18:55.000
7782,7386,1096,1736,"",2,2022-01-02 11:18:56.000
7783,9116,1096,2722,"",2,2022-01-02 11:18:57.000
7784,9117,1096,2722,"",2,2022-01-02 11:18:57.000
7785,9118,1096,1721,"",2,2022-01-02 11:18:58.000
7786,5722,1096,1711,"",2,2022-01-02 11:18:59.000
7787,7054,1096,1823,"",2,2022-01-02 11:18:59.000
7788,9119,1096,1823,"",2,2022-01-02 11:19:00.000
7789,9120,1096,1823,"",2,2022-01-02 11:19:01.000
7790,9122,1097,1695,Σκηνοθεσίαδραματουργία,2,2023-09-25 13:21:46.000
7791,9123,1097,1695,Φωτισμοί,2,2022-01-02 11:19:18.000
7792,9124,1097,1695,Σκηνικά,2,2022-01-02 11:19:19.000
7793,9125,1097,1695,Κοστούμια,2,2022-01-02 11:19:20.000
7794,9127,1097,1695,Ηθοποιοί,2,2022-01-02 11:19:22.000
7795,9128,1097,1695,Ηθοποιοί,2,2022-01-02 11:19:23.000
7796,9129,1097,1695,Ηθοποιοί,2,2022-01-02 11:19:23.000
7797,9130,1097,1695,ΦωτογραφίεςΤρέιλερ,2,2023-09-25 13:21:46.000
7798,5174,1097,1695,Επικοινωνία δημόσιες σχέσεις,2,2023-09-25 13:21:46.000
7799,5175,1097,1695,Επικοινωνία δημόσιες σχέσεις,2,2023-09-25 13:21:46.000
7800,9131,1097,1695,Παραγωγή,2,2022-01-02 11:19:26.000
7801,9132,1098,1742,"",2,2022-01-02 11:20:34.000
7802,5517,1098,2723,"",2,2022-01-02 11:20:35.000
7803,9133,1098,2724,"",2,2022-01-02 11:20:36.000
7804,5135,1098,1772,"",2,2022-01-02 11:20:37.000
7805,9134,1098,1707,"",2,2022-01-02 11:20:38.000
7806,4678,1098,1693,"",2,2022-01-02 11:20:38.000
7807,9133,1098,1732,"",2,2022-01-02 11:20:39.000
7808,9135,1098,1890,"",2,2022-01-02 11:20:40.000
7809,9133,1098,1695,"",2,2022-01-02 11:20:40.000
7810,8215,1098,1695,"",2,2022-01-02 11:20:41.000
7811,9136,1098,1695,"",2,2022-01-02 11:20:42.000
7812,9137,1098,1695,"",2,2022-01-02 11:20:43.000
7813,5512,1098,1695,"",2,2022-01-02 11:20:43.000
7814,9138,1098,1695,"",2,2022-01-02 11:20:44.000
7815,9139,1098,1695,Καραγκιοζοπαίχτης,2,2022-01-02 11:20:45.000
7816,9140,1098,1695,Καραγκιοζοπαίχτης,2,2022-01-02 11:20:46.000
7817,9141,1098,1695,Καραγκιοζοπαίχτης,2,2022-01-02 11:20:47.000
7818,9143,1099,1690,"",2,2022-01-02 11:29:25.000
7819,9144,1099,1770,"",2,2022-01-02 11:29:26.000
7820,9145,1099,1770,"",2,2022-01-02 11:29:27.000
7821,9146,1099,1694,"",2,2022-01-02 11:29:28.000
7822,9147,1099,1730,"",2,2022-01-02 11:29:29.000
7823,9148,1099,1730,"",2,2022-01-02 11:29:30.000
7824,9149,1099,2183,"",2,2022-01-02 11:29:30.000
7825,9143,1099,1864,"",2,2022-01-02 11:29:31.000
7826,9150,1099,1864,"",2,2022-01-02 11:29:32.000
7827,9152,1100,2725,"",2,2022-01-02 11:30:08.000
7828,9153,1100,2726,"",2,2022-01-02 11:30:09.000
7829,4747,1100,2727,"",2,2022-01-02 11:30:10.000
7830,9152,1100,1691,"",2,2022-01-02 11:30:10.000
7831,4747,1100,2728,"",2,2022-01-02 11:30:11.000
7832,8929,1100,1693,"",2,2022-01-02 11:30:13.000
7833,9155,1100,2729,"",2,2022-01-02 11:30:14.000
7834,9155,1100,2343,"",2,2022-01-02 11:30:14.000
7835,9156,1100,1736,"",2,2022-01-02 11:30:15.000
7836,8929,1100,2730,"",2,2022-01-02 11:30:16.000
7837,9153,1100,1703,"",2,2022-01-02 11:30:17.000
7838,9157,1100,1769,"",2,2022-01-02 11:30:17.000
7839,6925,1100,1769,"",2,2022-01-02 11:30:18.000
7840,9155,1100,1769,"",2,2022-01-02 11:30:18.000
7841,4747,1100,1695,Μείξη ήχου,2,2022-01-02 11:30:19.000
7842,9158,1100,1695,Solo Σαξόφωνο,2,2022-01-02 11:30:20.000
7843,8770,1101,1695,"",2,2022-01-02 11:30:42.000
7844,8772,1101,1695,"",2,2022-01-02 11:30:43.000
7845,8773,1101,1695,"",2,2022-01-02 11:30:43.000
7846,8774,1101,1695,"",2,2022-01-02 11:30:44.000
7847,9159,1102,1690,"",2,2022-01-02 11:31:37.000
7848,9160,1102,2540,"",2,2022-01-02 11:31:38.000
7849,9161,1102,1693,"",2,2022-01-02 11:31:39.000
7850,9162,1102,1736,"",2,2022-01-02 11:31:39.000
7851,9163,1102,2731,"",2,2022-01-02 11:31:40.000
7852,7493,1102,2732,"",2,2022-01-02 11:31:42.000
7853,9165,1102,2733,"",2,2022-01-02 11:31:43.000
7854,4721,1103,1770,"",2,2022-01-02 11:32:10.000
7855,9172,1103,1770,"",2,2022-01-02 11:32:11.000
7856,9097,1103,1770,"",2,2022-01-02 11:32:11.000
7857,9173,1103,1770,"",2,2022-01-02 11:32:12.000
7858,9174,1103,1770,"",2,2022-01-02 11:32:13.000
7859,9175,1103,1770,"",2,2022-01-02 11:32:13.000
7860,9176,1103,1770,"",2,2022-01-02 11:32:14.000
7861,4721,1103,2192,"",2,2022-01-02 11:32:15.000
7862,9177,1103,1719,"",2,2022-01-02 11:32:16.000
7863,9178,1103,1810,"",2,2022-01-02 11:32:16.000
7864,4721,1103,2735,"",2,2022-01-02 11:32:17.000
7865,6403,1103,1694,"",2,2022-01-02 11:32:18.000
7866,4797,1104,1695,Κείμενο σκηνοθεσία,2,2023-09-25 13:21:46.000
7867,7595,1104,1695,Μουσική,2,2022-01-02 11:32:33.000
7868,4801,1104,1695,Σκηνικό,2,2022-01-02 11:32:34.000
7869,4802,1104,1695,Κοστούμι,2,2022-01-02 11:32:35.000
7870,6573,1104,1695,Φωτισμοί,2,2022-01-02 11:32:36.000
7871,7596,1104,1695,Φωτογραφίες,2,2022-01-02 11:32:36.000
7872,5722,1104,1695,Επικοινωνία,2,2022-01-02 11:32:37.000
7873,9179,1105,1695,Παίζουν,2,2022-01-02 11:32:59.000
7874,7809,1105,1695,Παίζουν,2,2022-01-02 11:33:00.000
7875,9180,1105,1695,Παίζουν,2,2022-01-02 11:33:01.000
7876,9181,1105,1695,Παίζουν,2,2022-01-02 11:33:01.000
7877,9182,1105,1695,Παίζουν,2,2022-01-02 11:33:02.000
7878,9183,1105,1695,Παίζουν,2,2022-01-02 11:33:03.000
7879,6793,1105,1695,Παίζουν,2,2022-01-02 11:33:03.000
7880,9184,1105,1695,Παίζουν,2,2022-01-02 11:33:04.000
7881,6101,1105,1695,Παίζουν,2,2022-01-02 11:33:05.000
7882,7053,1105,1695,Παίζουν,2,2022-01-02 11:33:05.000
7883,7052,1105,1695,Σκηνοθεσία μετάφραση διασκευή,2,2023-09-25 13:21:46.000
7884,9185,1105,1695,Βοηθός δραματουργίας,2,2022-01-02 11:33:06.000
7885,7378,1105,1695,Βοηθοί σκηνοθέτη,2,2022-01-02 11:33:07.000
7886,9186,1105,1695,Σκηνογραφία,2,2022-01-02 11:33:08.000
7887,9187,1105,1695,Κοστούμια,2,2022-01-02 11:33:09.000
7888,8924,1105,1695,Φωτισμοί,2,2022-01-02 11:33:10.000
7889,7045,1105,1695,Μουσική,2,2022-01-02 11:33:10.000
7890,9188,1105,1695,Μουσική,2,2022-01-02 11:33:11.000
7891,7386,1105,1695,Φωτογραφίες,2,2022-01-02 11:33:12.000
7892,9189,1105,1695,Αφίσα,2,2022-01-02 11:33:13.000
7893,9190,1105,1695,Stage Manager,2,2022-01-02 11:33:14.000
7894,9192,1105,1695,Επικοινωνία,2,2022-01-02 11:33:16.000
7895,5611,1106,2736,"",2,2022-01-02 11:33:28.000
7896,5612,1106,2737,"",2,2022-01-02 11:33:29.000
7897,5613,1106,1699,"",2,2022-01-02 11:33:29.000
7898,9193,1106,2738,"",2,2022-01-02 11:33:30.000
7899,5611,1106,2739,"",2,2022-01-02 11:33:31.000
7900,5612,1106,2739,"",2,2022-01-02 11:33:32.000
7901,8649,1107,1982,"",2,2022-01-02 11:33:49.000
7902,5772,1107,1982,"",2,2022-01-02 11:33:50.000
7903,5773,1107,1982,"",2,2022-01-02 11:33:50.000
7904,8652,1107,1984,"",2,2022-01-02 11:33:51.000
7905,8653,1107,1720,"",2,2022-01-02 11:33:51.000
7906,5343,1107,1983,"",2,2022-01-02 11:33:53.000
7907,5961,1108,1695,Σκηνοθεσία Δραματουργία,2,2023-09-25 13:21:46.000
7908,5988,1108,1695,Θεατρική διασκευή,2,2022-01-02 11:34:10.000
7909,9194,1108,1695,Σύνθεση και ενορχήστρωση,2,2022-01-02 11:34:11.000
7910,5975,1108,1695,Video projection,2,2022-01-02 11:34:11.000
7911,9195,1108,1695,Σκηνικά,2,2022-01-02 11:34:12.000
7912,9196,1108,1695,Κοστούμια,2,2022-01-02 11:34:13.000
7913,5967,1108,1695,Σχεδιασμός φωτισμού,2,2022-01-02 11:34:14.000
7914,9197,1108,1695,Σχεδιασμός φωτισμού,2,2022-01-02 11:34:14.000
7915,8664,1108,1695,Βοηθός σκηνοθέτριας,2,2022-01-02 11:34:15.000
7916,5976,1108,1695,Makeup artist,2,2023-09-25 13:21:46.000
7917,5977,1108,1695,Hair styling,2,2022-01-02 11:34:18.000
7918,9199,1108,1695,Φωτογραφίες,2,2022-01-02 11:34:20.000
7919,5969,1108,1695,Υπεύθυνη επικοινωνίας,2,2022-01-02 11:34:22.000
7920,9201,1108,1695,Οργάνωση παραγωγής,2,2022-01-02 11:34:25.000
7921,9202,1108,1695,Οργάνωση παραγωγής,2,2022-01-02 11:34:26.000
7922,9203,1108,1695,Οργάνωση παραγωγής,2,2022-01-02 11:34:27.000
7923,9204,1109,1696,"",2,2022-01-02 11:34:42.000
7924,6636,1109,1690,"",2,2022-01-02 11:34:42.000
7925,9205,1109,1890,"",2,2022-01-02 11:34:43.000
7926,9206,1109,1695,"",2,2022-01-02 11:34:44.000
7927,9207,1109,1695,"",2,2022-01-02 11:34:45.000
7928,9208,1109,1721,"",2,2022-01-02 11:34:46.000
7929,9210,1110,2740,"",2,2022-01-02 11:35:43.000
7930,6956,716,1695,"",2,2022-01-19 18:54:00.000
7931,9211,716,1695,"",2,2022-01-19 18:54:01.000
7932,8439,716,1695,"",2,2022-01-19 18:54:02.000
7933,5444,716,1695,"",2,2022-01-19 18:54:03.000
7934,9212,716,1695,"",2,2022-01-19 18:54:04.000
7935,9213,716,1695,"",2,2022-01-19 18:54:05.000
7936,9214,716,1695,"",2,2022-01-19 18:54:06.000
7937,9215,716,1695,"",2,2022-01-19 18:54:07.000
7938,8334,716,1695,"",2,2022-01-19 18:54:07.000
7939,9216,716,1695,"",2,2022-01-19 18:54:08.000
7940,9217,716,1695,"",2,2022-01-19 18:54:09.000
7941,7628,716,1695,Βιντεοπροβολές παράστασης,2,2022-01-19 18:54:15.000
7942,9218,716,1695,Ζωγραφική σκηνικών,2,2022-01-19 18:54:16.000
7943,9219,716,1695,Επικοινωνία ,2,2022-01-19 18:54:19.000
7944,9220,716,1695,Επικοινωνία ,2,2022-01-19 18:54:20.000
7945,5618,1111,1718,"",2,2022-01-19 19:01:28.000
7946,7397,1111,1690,"",2,2022-01-19 19:01:28.000
7947,6429,1111,1719,"",2,2022-01-19 19:01:29.000
7948,7398,1111,1707,"",2,2022-01-19 19:01:30.000
7949,5119,1111,2741,"",2,2022-01-19 19:01:30.000
7950,4678,1111,1693,"",2,2022-01-19 19:01:31.000
7951,8754,1111,1694,"",2,2022-01-19 19:01:32.000
7952,9221,1111,1909,"",2,2022-01-19 19:01:33.000
7953,4956,1111,1711,"",2,2022-01-19 19:01:33.000
7954,9222,1111,1721,"",2,2022-01-19 19:01:34.000
7955,9224,1111,1713,"",2,2022-01-19 19:01:36.000
7956,9225,1111,1770,"",2,2022-01-19 19:01:37.000
7957,9226,1111,1770,"",2,2022-01-19 19:01:37.000
7958,9227,1112,1695,Μετάφραση,2,2022-01-19 19:02:39.000
7959,9228,1112,1695,Σκηνοθεσία,2,2022-01-19 19:02:40.000
7960,8505,1112,1695,Σκηνοθεσία,2,2022-01-19 19:02:41.000
7961,9229,1112,1695,Σκηνογράφος,2,2022-01-19 19:02:41.000
7962,8143,1112,1695,Ενδυματολόγος,2,2022-01-19 19:02:42.000
7963,5437,1112,1695,Σχεδιασμός Φωτισμού,2,2022-01-19 19:02:43.000
7964,6723,1112,1695,Μουσική σύνθεση,2,2022-01-19 19:02:44.000
7965,5189,1112,1695,Επιμέλεια Κίνησης,2,2022-01-19 19:02:44.000
7966,7590,1112,1695,Βοηθός σκηνοθέτη,2,2022-01-19 19:02:45.000
7967,9230,1112,1695,Βοηθός ενδυματολόγου,2,2022-01-19 19:02:46.000
7968,6647,1112,1695,Διεύθυνση παραγωγής,2,2022-01-19 19:02:47.000
7969,9231,1112,1695,Επικοινωνία MCF,2,2022-01-19 19:02:48.000
7970,9232,1113,1696,"",2,2022-01-19 19:05:23.000
7971,6127,1113,2742,"",2,2022-01-19 19:05:24.000
7972,5452,1113,1695,"",2,2022-01-19 19:05:24.000
7973,6722,1114,1698,"",2,2022-01-19 19:11:06.000
7974,5731,1114,1690,"",2,2022-01-19 19:11:06.000
7975,6723,1114,1707,"",2,2022-01-19 19:11:07.000
7976,6724,1114,1691,"",2,2022-01-19 19:11:07.000
7977,6725,1114,1692,"",2,2022-01-19 19:11:08.000
7978,5330,1114,1806,"",2,2022-01-19 19:11:09.000
7979,4694,1114,1743,"",2,2022-01-19 19:11:09.000
7980,6726,1114,1908,"",2,2022-01-19 19:11:10.000
7981,6727,1114,1694,"",2,2022-01-19 19:11:11.000
7982,6728,1114,1727,"",2,2022-01-19 19:11:11.000
7983,9233,1114,1736,"",2,2022-01-19 19:11:12.000
7984,9234,1114,2743,"",2,2022-01-19 19:11:13.000
7985,9232,1115,1695,Συγγραφέας,2,2022-01-19 19:13:45.000
7986,6127,1115,1695,ΙδέαΔιασκευήΣκηνοθεσία,2,2023-09-25 13:21:46.000
7987,5452,1115,1695,ΙδέαΔιασκευήΣκηνοθεσία,2,2023-09-25 13:21:46.000
7988,9236,1116,2744,"",2,2022-01-19 19:19:55.000
7989,9237,1116,2744,"",2,2022-01-19 19:19:56.000
7990,9238,1116,1690,"",2,2022-01-19 19:19:57.000
7991,6905,1116,1719,"",2,2022-01-19 19:19:58.000
7992,8727,1116,2270,"",2,2022-01-19 19:19:59.000
7993,9238,1116,1720,"",2,2022-01-19 19:19:59.000
7994,6907,1116,2745,"",2,2022-01-19 19:20:00.000
7995,9237,1116,1694,"",2,2022-01-19 19:20:01.000
7996,9239,1116,2746,"",2,2022-01-19 19:20:02.000
7997,6908,1116,2747,"",2,2022-01-19 19:20:03.000
7998,6909,1116,1721,"",2,2022-01-19 19:20:03.000
7999,7861,1117,1698,"",2,2022-01-19 19:23:04.000
8000,5876,1117,2140,"",2,2022-01-19 19:23:04.000
8001,7862,1117,2431,"",2,2022-01-19 19:23:05.000
8002,7863,1117,2432,"",2,2022-01-19 19:23:06.000
8003,7775,1117,1694,"",2,2022-01-19 19:23:06.000
8004,4694,1117,1693,"",2,2022-01-19 19:23:07.000
8005,6931,1117,2021,"",2,2022-01-19 19:23:08.000
8006,7877,1117,2499,"",2,2022-01-19 19:23:08.000
8007,9241,1109,1696,"",2,2022-01-19 19:41:44.000
8008,9242,1119,2748,"",2,2022-01-19 19:42:05.000
8009,9244,1119,2009,"",2,2022-01-19 19:42:07.000
8010,9245,1119,2253,"",2,2022-01-19 19:42:08.000
8011,9246,1119,2749,"",2,2022-01-19 19:42:09.000
8012,9247,1119,1749,"",2,2022-01-19 19:42:10.000
8013,9242,1119,1695,Παίζουν,2,2022-01-19 19:42:12.000
8014,9246,1119,1695,Παίζουν,2,2022-01-19 19:42:12.000
8015,8051,1120,1698,"",2,2022-01-19 19:42:29.000
8016,8052,1120,1690,"",2,2022-01-19 19:42:30.000
8017,8056,1120,2472,"",2,2022-01-19 19:42:31.000
8018,4968,1120,1693,"",2,2022-01-19 19:42:31.000
8019,6444,1120,1736,"",2,2022-01-19 19:42:32.000
8020,8057,1120,1694,"",2,2022-01-19 19:42:32.000
8021,8053,1120,2471,"",2,2022-01-19 19:42:34.000
8022,8054,1120,2471,"",2,2022-01-19 19:42:34.000
8023,9250,1120,2471,"",2,2022-01-19 19:42:35.000
8024,8433,1121,1690,"",2,2022-01-19 19:44:45.000
8025,8434,1121,1692,"",2,2022-01-19 19:44:45.000
8026,6723,1121,1707,"",2,2022-01-19 19:44:46.000
8027,8435,1121,1693,"",2,2022-01-19 19:44:46.000
8028,8436,1121,1806,"",2,2022-01-19 19:44:47.000
8029,8437,1121,1694,"",2,2022-01-19 19:44:48.000
8030,8438,1121,1770,"",2,2022-01-19 19:44:48.000
8031,8439,1121,1770,"",2,2022-01-19 19:44:49.000
8032,8440,1121,1770,"",2,2022-01-19 19:44:49.000
8033,4667,1121,1770,"",2,2022-01-19 19:44:50.000
8034,9251,1121,1913,"",2,2022-01-19 19:44:51.000
8035,6115,1121,1736,"",2,2022-01-19 19:44:51.000
8036,4985,1121,1945,"",2,2022-01-19 19:44:52.000
8037,6630,1122,1695,ΣκηνοθεσίαΦωτισμοί,2,2023-09-25 13:21:46.000
8038,6629,1122,1695,Εικαστική Επιμέλεια,2,2022-01-19 19:45:52.000
8039,9093,1122,1695,Κοστούμια,2,2022-01-19 19:45:52.000
8040,9094,1122,1695,Μουσική,2,2022-01-19 19:45:53.000
8041,9252,1122,1695,Video art,2,2022-01-19 19:45:54.000
8042,6627,1122,1695,Εισηγητής Δραματολογίας,2,2022-01-19 19:45:55.000
8043,8598,1122,1695,Σχεδιασμός Φωτισμών,2,2022-01-19 19:45:55.000
8044,9253,1122,1695,Βοηθός σκηνοθέτη,2,2022-01-19 19:45:56.000
8045,9095,1122,1695,Σωτήρης,2,2022-01-19 19:45:58.000
8046,8593,1122,1695,Ελένη,2,2022-01-19 19:45:58.000
8047,9254,1122,1695,Στα video της παράστασης εμφανίζονται οι,2,2022-01-19 19:45:59.000
8048,9255,1122,1695,Στα video της παράστασης εμφανίζονται οι,2,2022-01-19 19:46:00.000
8049,9256,1122,1695,Στα video της παράστασης εμφανίζονται οι,2,2022-01-19 19:46:01.000
8050,9257,1122,1695,Στα video της παράστασης εμφανίζονται οι,2,2022-01-19 19:46:02.000
8051,9258,1122,1695,Στα video της παράστασης εμφανίζονται οι,2,2022-01-19 19:46:03.000
8052,9259,1123,1695,Κείμενο,2,2022-01-19 19:46:49.000
8053,9260,1123,1695,Σκηνοθεσία,2,2022-01-19 19:46:49.000
8054,9261,1123,1695,Σκηνικά,2,2022-01-19 19:46:50.000
8055,9262,1123,1695,Επιμέλεια Μαγικών,2,2022-01-19 19:46:51.000
8056,7017,1123,1695,Μουσική Επιμέλεια,2,2022-01-19 19:46:52.000
8057,9263,1124,1718,"",2,2022-01-19 19:47:10.000
8058,9264,1124,1690,"",2,2022-01-19 19:47:11.000
8059,9265,1124,2751,"",2,2022-01-19 19:47:12.000
8060,9266,1124,1736,"",2,2022-01-19 19:47:13.000
8061,9264,1124,1770,"",2,2022-01-19 19:47:14.000
8062,9267,1124,1770,"",2,2022-01-19 19:47:14.000
8063,9270,1125,1696,"",2,2022-01-19 19:47:38.000
8064,5207,1125,1698,"",2,2022-01-19 19:47:39.000
8065,9271,1125,1698,"",2,2022-01-19 19:47:39.000
8066,8199,1125,1690,"",2,2022-01-19 19:47:40.000
8067,9272,1125,1694,"",2,2022-01-19 19:47:41.000
8068,8826,1125,2753,"",2,2022-01-19 19:47:42.000
8069,9273,1125,2753,"",2,2022-01-19 19:47:43.000
8070,9274,1125,2753,"",2,2022-01-19 19:47:43.000
8071,5428,1127,1770,"",2,2022-01-19 19:51:42.000
8072,6847,1127,1770,"",2,2022-01-19 19:51:43.000
8073,6847,1127,2754,"",2,2022-01-19 19:51:43.000
8074,8833,1127,1707,"",2,2022-01-19 19:51:44.000
8075,9275,1127,2561,"",2,2022-01-19 19:51:45.000
8076,9276,1127,2561,"",2,2022-01-19 19:51:46.000
8077,6081,1127,1692,"",2,2022-01-19 19:51:46.000
8078,8216,1127,1694,"",2,2022-01-19 19:51:47.000
8079,5119,1127,2755,"",2,2022-01-19 19:51:48.000
8080,9242,1128,2748,"",2,2022-01-19 19:52:08.000
8081,9244,1128,2009,"",2,2022-01-19 19:52:09.000
8082,9245,1128,2253,"",2,2022-01-19 19:52:10.000
8083,9246,1128,2749,"",2,2022-01-19 19:52:10.000
8084,9247,1128,1749,"",2,2022-01-19 19:52:11.000
8085,9242,1128,1695,Παίζουν,2,2022-01-19 19:52:13.000
8086,9246,1128,1695,Παίζουν,2,2022-01-19 19:52:13.000
8087,9277,1129,1695,"",2,2022-01-19 19:53:14.000
8088,9278,1129,1694,"",2,2022-01-19 19:53:15.000
8089,9279,1129,1691,"",2,2022-01-19 19:53:16.000
8090,9280,1129,1692,"",2,2022-01-19 19:53:17.000
8091,9278,1129,1720,"",2,2022-01-19 19:53:18.000
8092,5656,1129,2756,"",2,2022-01-19 19:53:19.000
8093,9281,1129,2757,"",2,2022-01-19 19:53:20.000
8094,9282,1129,1927,"",2,2022-01-19 19:53:20.000
8095,9283,1129,1721,"",2,2022-01-19 19:53:21.000
8096,9285,1129,1695,Γιάννης Λαμπρόπουλος,2,2022-01-19 19:53:23.000
8097,9287,1129,1695,Ιωάννα Χρυσομάλλη,2,2022-01-19 19:53:25.000
8098,9288,1129,1695,Έφη Χαντζούλη,2,2022-01-19 19:53:26.000
8099,9290,1129,1695,Γιάννης Δαφνιωτίδης,2,2022-01-19 19:53:27.000
8100,9291,1129,1695,Γιάννης Δαφνιωτίδης,2,2022-01-19 19:53:28.000
8101,8710,1131,1770,"",2,2022-01-19 19:57:59.000
8102,9294,1131,1770,"",2,2022-01-19 19:58:00.000
8103,8620,1131,1770,"",2,2022-01-19 19:58:00.000
8104,8705,1131,1770,"",2,2022-01-19 19:58:01.000
8105,9295,1131,1770,"",2,2022-01-19 19:58:02.000
8106,9296,1131,1695,Συγγραφέας,2,2022-01-19 19:58:02.000
8107,8704,1131,1695,ΜετάφρασηΣκηνοθεσία,2,2023-09-25 13:21:46.000
8108,4984,1131,1695,Φωτισμοί,2,2022-01-19 19:58:04.000
8109,9297,1131,1695,Σκηνικά,2,2022-01-19 19:58:05.000
8110,9298,1131,1695,Kοστούμια,2,2022-01-19 19:58:05.000
8111,9299,1131,1695,Moυσική επιμέλεια,2,2022-01-19 19:58:06.000
8112,8705,1131,1695,Bοηθός σκηνοθέτηΦωτογραφίες,2,2023-09-25 13:21:46.000
8113,8711,1131,1695,Eπεξεργασία ήχων,2,2022-01-19 19:58:07.000
8114,9300,1131,1695,Κατασκευή σκηνικού,2,2022-01-19 19:58:08.000
8115,9301,1131,1695,Κατασκευή σκηνικού,2,2022-01-19 19:58:09.000
8116,9302,1131,1695,Βοηθοί εκτέλεσης παραγωγής,2,2022-01-19 19:58:10.000
8117,9303,1131,1695,Βοηθοί εκτέλεσης παραγωγής,2,2022-01-19 19:58:11.000
8118,9304,1131,1695,Βοηθοί εκτέλεσης παραγωγής,2,2022-01-19 19:58:11.000
8119,5364,1131,1695,Υπεύθυνη επικοινωνίας,2,2022-01-19 19:58:12.000
8120,9306,1132,1690,"",2,2022-01-19 19:58:33.000
8121,7009,1132,1867,"",2,2022-01-19 19:58:34.000
8122,7010,1132,2758,"",2,2022-01-19 19:58:35.000
8123,9307,1132,1773,"",2,2022-01-19 19:58:36.000
8124,9308,1132,2759,"",2,2022-01-19 19:58:37.000
8125,9309,1132,2746,"",2,2022-01-19 19:58:38.000
8126,9311,791,2309,"",2,2022-01-19 20:05:20.000
8127,7454,833,2760,"",2,2022-01-19 20:05:35.000
8128,9312,1085,1695,"",2,2022-01-19 20:07:06.000
8129,8012,1134,1690,"",2,2022-01-19 20:13:44.000
8130,9104,1134,1707,"",2,2022-01-19 20:13:45.000
8131,9105,1134,2716,"",2,2022-01-19 20:13:45.000
8132,9106,1134,1692,"",2,2022-01-19 20:13:46.000
8133,8016,1134,2717,"",2,2022-01-19 20:13:47.000
8134,9107,1134,1694,"",2,2022-01-19 20:13:47.000
8135,8016,1134,1769,"",2,2022-01-19 20:13:48.000
8136,9108,1134,1769,"",2,2022-01-19 20:13:48.000
8137,9109,1134,1769,"",2,2022-01-19 20:13:49.000
8138,9110,1134,1894,"",2,2022-01-19 20:13:49.000
8139,8013,1134,1736,"",2,2022-01-19 20:13:50.000
8140,9313,1135,2192,"",2,2022-01-19 20:14:06.000
8141,9314,1135,1770,"",2,2022-01-19 20:14:07.000
8142,9315,1135,2761,"",2,2022-01-19 20:14:08.000
8143,9316,1135,2762,"",2,2022-01-19 20:14:09.000
8144,9317,1135,1798,"",2,2022-01-19 20:14:10.000
8145,9318,1135,1773,"",2,2022-01-19 20:14:11.000
8146,9319,1135,1930,"",2,2022-01-19 20:14:11.000
8147,7293,1135,2323,"",2,2022-01-19 20:14:12.000
8148,8516,1135,2381,"",2,2022-01-19 20:14:13.000
8149,7302,1135,1945,"",2,2022-01-19 20:14:13.000
8150,7304,1135,1695,ΜΗΔΕΙΑ,2,2023-09-25 13:21:46.000
8151,9321,1137,1713,"",2,2022-01-19 20:14:50.000
8152,9322,1137,1698,"",2,2022-01-19 20:14:51.000
8153,9323,1137,1698,"",2,2022-01-19 20:14:52.000
8154,5193,1137,1698,"",2,2022-01-19 20:14:52.000
8155,9322,1137,1690,"",2,2022-01-19 20:14:53.000
8156,9324,1137,1767,"",2,2022-01-19 20:14:54.000
8157,9325,1137,1767,"",2,2022-01-19 20:14:54.000
8158,9326,1137,1692,"",2,2022-01-19 20:14:55.000
8159,7029,1137,1773,"",2,2022-01-19 20:14:56.000
