"ID","Role","SystemID","timestamp"
2427,Ηχογράφηση- editing- mastering,2,2021-11-26 15:09:17.000
2428,Σκηνοθεσία - Σκηνική εγκατάσταση – Διασκευή,2,2021-11-26 15:12:00.000
2429,Εκτέλεση σκηνικής εγκατάστασης,2,2021-11-26 15:12:04.000
2430,Σκηνικός χώρος,2,2021-11-26 15:12:28.000
2431,Σκηνοθεσία - Σύνθεση Κειμένου - Ερμηνεία,2,2023-09-25 13:21:50.000
2432,Μουσικός επί Σκηνής - Πρωτότυπη Μουσική,2,2023-09-25 13:21:50.000
2433,Σκηνοθετική επιμέλεια,2,2021-11-26 15:14:54.000
2434,Σύλληψη - Σκηνοθεσία - Μάσκες,2,2021-11-26 15:15:14.000
2435,Σκηνικά - Κοστούμια - props,2,2021-11-26 15:15:16.000
2436,Βοηθός σκηνογράφου - ενδυματολόγου,2,2021-11-26 15:15:21.000
2437,Φωτογραφίες- Bίντεο,2,2021-11-26 15:15:22.000
2438,Γραφείο Τύπου & Επικοινωνίας,2,2021-11-26 15:15:24.000
2439,Σχεδιασμός - Γραφιστική επιμέλεια,2,2021-11-26 15:15:26.000
2440,Σκηνοθεσία – Μουσική σύνθεση,2,2021-11-26 15:17:59.000
2441,Σύνθεση Body Percussion – Tap,2,2023-09-25 13:21:50.000
2442,Σκηνικές κατασκευές,2,2023-09-25 13:21:50.000
2443,Συγγραφείς,2,2023-09-25 13:21:50.000
2444,Μακιγιάζ ειδικών εφέ,2,2021-11-26 15:20:32.000
2445,Hair Stylist,2,2021-11-26 15:20:34.000
2446,Βίντεο – Μοντάζ,2,2021-11-26 15:20:35.000
2447,Ήχος-μουσική,2,2021-11-26 15:21:36.000
2448,Βοηθοί σκηνοθεσίας,2,2021-11-26 15:21:37.000
2449,Directed by,2,2021-11-26 15:24:24.000
2450,Σύνθεση Κειμένου - Δραματουργική Επεξεργασία,2,2021-11-26 15:24:59.000
2451,Video Trailer,2,2021-11-26 15:25:04.000
2452,Μετάφραση/Σκηνοθεσία,2,2021-11-26 15:26:38.000
2453,Σκηνογραφική/Ενδυματολογική επιμέλεια,2,2021-11-26 15:26:41.000
2454,Μουσική/Ηχητική επιμέλεια,2,2021-11-26 15:26:42.000
2455,Ηχογραφημένη Φωνή,2,2021-11-26 15:26:45.000
2456,"Σκηνοθεσία, στίχοι, μουσική",2,2021-11-26 15:27:24.000
2457,"Σκηνικά, κοστούμια, κατασκευές",2,2021-11-26 15:27:25.000
2458,Κατασκευές κοστουμιών,2,2021-11-26 15:27:26.000
2459,Σύνθεση εικόνων σκηνικού,2,2021-11-26 15:27:27.000
2460,Επιμέλεια κειμένου,2,2021-11-26 15:27:28.000
2461,Σκηνοθεσία - Μουσική επιμέλεια,2,2023-09-25 13:21:50.000
2462,Κοστούμια- σκηνικά,2,2023-09-25 13:21:50.000
2463,Σχεδιασμός Φωτισμών/χειρισμός ήχων & φωτισμών,2,2021-11-26 15:28:44.000
2464,Μετάφραση/ διασκευή,2,2021-11-26 15:29:02.000
2465,Διασκευή – Ενορχήστρωση,2,2021-11-26 15:29:04.000
2466,Φωτογράφος/Artwork,2,2021-11-26 15:31:15.000
2467,Δραματουργική Επεξεργασία/Σκηνοθεσία,2,2021-11-26 15:32:38.000
2468,Κοστούμι/Σκηνικός χώρος,2,2021-11-26 15:32:40.000
2469,Σχεδιασμός Προγράμματος,2,2021-11-26 15:32:44.000
2472,Σκηνικά-κοστούμια-σχεδιασμός βίντεο,2,2021-11-26 15:33:14.000
2473,Κάθε Παρασκευή και Σάββατο στις 21,2,2023-09-25 13:21:50.000
2474,ΜΟΥΣΙΚΗ - ΤΡΑΓΟΥΔΙΑ,2,2021-11-26 15:33:38.000
2475,Επιλογή τραγουδιών,2,2021-11-26 15:34:05.000
2476,Διδασκαλία χορών,2,2021-11-26 15:34:06.000
2477,Παίζουν αλφαβητικά,2,2021-11-26 15:34:07.000
2478,Λύρα,2,2021-11-26 15:34:09.000
2479,Σκηνοθεσία - Εικαστική Άποψη,2,2021-11-26 15:35:41.000
2480,Bοηθός σκηνοθέτη,2,2021-11-26 15:35:44.000
2481,Φωτογραφία & Live video,2,2021-11-26 15:35:45.000
2482,Art direction - Video art - Σχεδιασμός αφίσας,2,2021-11-26 15:36:15.000
2483,Καλλιτεχνική συνεργασία,2,2021-11-26 15:36:16.000
2484,Μετάφραση – Δραματουργία,2,2021-11-26 15:37:15.000
2485,Ηχητική εγκατάσταση,2,2021-11-26 15:37:18.000
2486,Β’ βοηθός σκηνοθέτη,2,2021-11-26 15:37:23.000
2487,Μουσική – Στίχοι,2,2021-11-26 15:38:07.000
2488,Μετάφραση – Σκηνοθεσία – Επιμέλεια σκηνικού,2,2021-11-26 15:38:08.000
2489,Μουσική διεύθυνση – Διδασκαλία χορωδιών – Διασκευή μουσικής και στίχων,2,2021-11-26 15:38:09.000
2490,Κοστούμια / Υπεύθυνη χορωδιών επί σκηνής,2,2021-11-26 15:38:10.000
2491,Σκηνογραφική Επιμέλεια,2,2021-11-26 15:38:11.000
2492,Φωτισμοί Α’,2,2021-11-26 15:38:12.000
2493,Ηχοτοπία,2,2021-11-26 15:38:13.000
2494,Ηχοληψία / Προσαρμογή Φωτισμών,2,2021-11-26 15:38:14.000
2495,Πρώτη οργάνωση προγράμματος χορωδιών,2,2021-11-26 15:38:15.000
2496,Σκηνοθεσία – Δραματουργία - Φωτισμοί,2,2021-11-26 15:39:38.000
2497,Πρωτότυπη μουσική & ηχητικό περιβάλλον,2,2021-11-26 15:39:41.000
2498,Εικαστικό περιβάλλον,2,2021-11-26 15:43:15.000
2499,Σχεδιασμός γραφιστικών,2,2021-11-26 15:43:17.000
2500,Διασκευή κειμένου - ερμηνεία,2,2021-11-26 15:43:54.000
2501,Φωνές που ακούγονται στη διάρκεια της παράστασης,2,2021-11-26 15:43:56.000
2502,Σκηνοθέτης,2,2021-11-26 15:44:20.000
2503,Ιδέα Σκηνικού,2,2021-11-26 15:44:22.000
2504,Υλοποίηση Σκηνικού -Κοστούμια,2,2021-11-26 15:44:23.000
2505,Βίντεο Προώθησης,2,2021-11-26 15:44:27.000
2506,Μουσική σύνθεση-επιμέλεια,2,2021-11-26 15:44:45.000
2507,Φωτογραφίες-τρέιλερ,2,2021-11-26 15:44:49.000
2508,Κατασκευή ναύτη-κούκλες,2,2021-11-26 15:45:13.000
2509,Σύνθεση - Σκηνοθεσία,2,2021-11-26 15:48:46.000
2510,Επικοινωνία & Δημόσιες Σχέσεις,2,2021-11-26 15:48:49.000
2511,Βιολιστική Παρέμβαση,2,2021-11-26 15:48:50.000
2512,Εικαστική Παρέμβαση,2,2021-11-26 15:48:51.000
2513,Μουσικό - Ηχητικό περιβάλλον,2,2021-11-26 15:50:31.000
2514,Μετάφραση στα Ελληνικά,2,2021-11-26 15:53:05.000
2515,Visuals,2,2021-11-26 15:56:12.000
2516,"Σχεδιασμός φώτων, ρομποτικές κατασκευές",2,2021-11-26 15:56:14.000
2517,Σχεδιασμός Αφίσας,2,2023-09-25 13:21:50.000
2518,Σκηνοθεσία / Editing teaser,2,2023-09-25 13:21:50.000
2519,Κινηματογράφιση teaser,2,2021-11-26 15:56:18.000
2520,Επιμέλεια μαλλιών και μακιγιάζ,2,2021-11-26 15:56:20.000
2521,Δημιουργία καπέλων,2,2021-11-26 15:56:21.000
2522,Υποστήριξη Παραγωγής,2,2021-11-26 15:56:25.000
2523,Σχεδιασμός εντύπου και ψηφιακού υλικού,2,2021-11-26 15:56:49.000
2524,Σκηνικά και Φωτισμοί,2,2021-11-26 15:57:25.000
2525,Γραφιστικός σχεδιασμός,2,2021-11-26 15:57:29.000
2526,Τζίμμυ,2,2021-11-26 15:57:52.000
2527,Άλισον,2,2021-11-26 15:57:53.000
2528,Κλίφφ,2,2021-11-26 15:57:54.000
2529,Έλενα,2,2021-11-26 15:57:55.000
2530,"Ταγματάρχης Ρέντφερν, πατέρας της Άλισον",2,2021-11-26 15:57:56.000
2531,Επιλογή Δραματολογίου-Μετάφραση,2,2021-11-26 15:57:57.000
2532,Κινησιολόγος-βοηθός σκηνοθέτη,2,2021-11-26 15:57:59.000
2533,Μουσική επιμέλεια-σχεδιασμός ήχου,2,2021-11-26 15:58:02.000
2534,Σκηνοθεσία – φωτισμοί – μουσική επιμέλεια,2,2021-11-26 15:58:30.000
2535,Visual Communication,2,2021-11-26 15:58:36.000
2536,Παίζουν (με αλφαβητική σειρά),2,2021-11-26 15:59:10.000
2537,Διασκευή- Σκηνοθεσία,2,2021-11-26 16:03:36.000
2538,"Βοηθός σκηνοθέτη, φωτογραφίες",2,2021-11-26 16:03:39.000
2539,Συνεργάτες Βοηθοί,2,2021-11-26 16:04:47.000
2540,Εικαστική επιμέλεια,2,2021-11-26 16:04:48.000
2541,Επεξεργασία εικόνας – φωτομοντάζ,2,2021-11-26 16:04:49.000
2542,Σκηνοθεσία – Επιμέλεια μετάφρασης,2,2021-11-26 16:05:52.000
2543,Σχεδιασμός αφίσας/προγράμματος,2,2021-11-26 16:05:57.000
2544,Σκηνοθεσία - Φωτισμοί,2,2021-11-26 16:06:59.000
2545,Πρωτότυπη μεταφορά-διασκευή του μυθιστορήματος της Virginia Wolf στη θεατρική σκηνή,2,2021-11-26 16:07:30.000
2546,Δραματουργική διασκευή / θεατροφίλμ/ σκηνοθεσία,2,2021-11-26 16:07:53.000
2547,Σενάριο- Σκηνοθεσία,2,2021-11-26 16:10:16.000
2548,Γραφικά-τίτλοι,2,2021-11-26 16:10:22.000
2549,Styling,2,2021-11-26 16:10:23.000
2550,Κείμενο-Στίχοι τραγουδιών,2,2021-11-26 16:12:42.000
2551,Κουστούμια-Σκηνικά,2,2021-11-26 16:12:45.000
2552,Τα τραγούδια της παράστασης είναι ηχογραφημένα και κυκλοφορούν από την FM Records. Ερμηνεύουν οι τραγουδιστές,2,2021-11-26 16:12:48.000
2553,Δραματουργική επεξεργασία - Θεατρική διασκευή - Σκηνοθεσία,2,2021-11-26 16:15:11.000
2554,Πρωτότυπη μουσική / Τραγούδια έναρξης και τέλους (στίχοι-μουσική),2,2021-11-26 16:15:12.000
2555,Παραδοσιακά τραγούδια ερμηνεία,2,2021-11-26 16:15:13.000
2556,Βοηθοί Φωτιστή,2,2021-11-26 16:15:17.000
2557,Κινηματογραφιστής - μοντέρ / trailer παράστασης,2,2021-11-26 16:15:21.000
2558,Τεχνικος Ήχου & Φώτων - Φωτογραφίες παράστασης,2,2021-11-26 16:15:23.000
2559,Επικοινωνία - Προώθηση παράστασης,2,2021-11-26 16:15:25.000
2560,Σκηνοθεσία – διασκευή - Ερμηνεία,2,2021-11-26 16:16:45.000
2561,Σκηνικά - Σχεδιασμός Φωτισμών,2,2021-11-26 16:16:53.000
2562,Οργάνωση και Εκτέλεση Παραγωγής,2,2021-11-26 16:16:55.000
2563,Μετάφραση μυθιστορήματος Λάθος Χώρα,2,2021-11-26 16:19:36.000
2564,Διασκευή – Κείμενο παράστασης,2,2021-11-26 16:19:37.000
2565,Video design & editing,2,2021-11-26 16:19:42.000
2566,Θεατρική προσαρμογή,2,2021-11-26 16:20:45.000
2567,Πρωτότυπη μουσική/σύνθεση/ενορχήστρωση,2,2021-11-26 16:20:47.000
2568,Κίνηση/χορογραφίες,2,2023-09-25 13:21:50.000
2569,Teaser παράστασης,2,2021-11-26 16:20:52.000
2570,Επιμέλεια προγράμματος/βιβλίου,2,2021-11-26 16:20:54.000
2571,FB page,2,2023-09-25 13:21:50.000
2572,Instagram,2,2023-09-25 13:21:50.000
2573,Email,2,2021-11-26 16:21:00.000
2574,teaser youtube,2,2021-11-26 16:21:01.000
2575,Καλλιτεχνική σύμβουλος,2,2021-11-26 16:21:46.000
2576,Δ/νση φωτογραφίας trailer,2,2021-11-26 16:21:52.000
2577,"Make-up, hair",2,2021-11-26 16:21:53.000
2578,Νομικός σύμβουλος,2,2021-11-26 16:21:55.000
2579,Μετάφραση & Θεατρική Απόδοση,2,2021-11-26 16:22:45.000
2580,Σκηνογράφος/Ενδυματολόγος,2,2023-09-25 13:21:50.000
2581,Σκηνοθεσία - Δραματουργική επεξεργασία,2,2021-11-26 16:26:56.000
2582,Ερμηνεύουν (αλφαβητικά),2,2021-11-26 16:26:59.000
2583,Σύλληψη - σκηνοθεσία,2,2021-11-26 16:28:09.000
2584,"Pfotography, videography, graphic design",2,2021-11-26 16:28:16.000
2585,"Διεύθυνση παραγωγής, επικοινωνία",2,2021-11-26 16:28:17.000
2586,Σκηνικά – Επιμέλεια κοστουμιών,2,2021-11-26 16:28:37.000
2587,Κείμενο/Σκηνοθεσία,2,2021-11-26 16:28:57.000
2588,Φωτογραφίες/Trailer,2,2021-11-26 16:29:05.000
2589,Παραγωγός,2,2021-11-26 16:29:06.000
2590,Σκηνικά – Κοστούμια,2,2021-11-26 16:29:32.000
2591,Μουσική Επιμέλεια,2,2021-11-26 16:29:33.000
2592,Φωτογραφίες,2,2021-11-26 16:29:35.000
2593,Παίζουν,2,2021-11-26 16:29:37.000
2594,Σκηνοθεσία – ερμηνεία,2,2021-11-26 16:30:17.000
2595,Συμπαραγωγή,2,2021-11-26 16:30:22.000
2596,Σύλληψη / Σκηνοθεσία,2,2021-11-27 09:37:54.000
2597,Β ́ Βοηθός Σκηνοθέτη,2,2021-11-27 09:37:58.000
2598,Επιλογή Δραματολογίου–Μετάφραση,2,2021-11-27 10:00:57.000
2599,Βοηθός Σκηνοθέτη – Κινησιολόγος,2,2021-11-27 10:00:59.000
2600,"Δραματουργική επεξεργασία-Κείμενο, Σκηνοθεσία",2,2023-09-25 13:21:50.000
2601,"Σκηνογράφος , Ενδυματολόγος",2,2023-09-25 13:21:50.000
2602,Λυρικοί τραγουδιστές - μουσικοί,2,2021-11-27 10:07:01.000
2603,Ερμηνευτές του θεάτρου σκιών,2,2021-11-27 10:07:05.000
2604,Επεξεργασία βίντεο,2,2021-11-27 10:07:09.000
2605,Ταυτότητα παράστασης,2,2021-11-27 10:09:00.000
2606,Απόδοση – Σκηνοθεσία – Δραματουργική επεξεργασία,2,2021-11-27 10:09:01.000
2607,Ενδυματολογία – Κατασκευή κοστουμιών,2,2021-11-27 10:09:02.000
2608,Κατασκευή σταυρών,2,2021-11-27 10:09:03.000
2609,Eπιμέλεια Κίνησης,2,2021-11-27 10:09:06.000
2610,Φωτογραφία – Promo Video,2,2021-11-27 10:09:08.000
2611,Εκτέλεση μακιγιάζ,2,2021-11-27 10:09:11.000
2612,Εμψύχωση,2,2023-09-25 13:21:50.000
2613,Διασκευή/ Σκηνοθεσία,2,2021-11-27 10:10:22.000
2614,Δραματουργική & μουσική επιμέλεια,2,2021-11-27 10:10:24.000
2615,Πρωτότυπη μουσική/ Ενορχηστρώσεις,2,2021-11-27 10:10:25.000
2616,Χειριστής κονσόλας φωτισμού/ Ηχοληψία,2,2021-11-27 10:10:32.000
2617,Οργάνωση & εκτέλεση παραγωγής,2,2021-11-27 10:10:34.000
2618,Κείμενο/ Σκηνοθεσία/Ερμηνεία,2,2021-11-27 10:11:13.000
2619,Εκτέλεση μουσικής,2,2021-11-27 10:13:43.000
2620,Μουσική – Ηχητικά Τοπία,2,2021-11-27 10:14:12.000
2621,Επιστημονική Συνεργάτης,2,2021-11-27 10:14:13.000
2622,Θεατρολόγος - Βοηθός Σκηνοθέτη,2,2021-11-27 10:14:15.000
2623,Σύλληψη/Ιδέα,2,2021-11-27 10:14:40.000
2624,Σκηνοθεσία-Δραματουργία-Κίνηση,2,2021-11-27 10:15:08.000
2625,"Σκηνικά, Κοστούμια, Props",2,2021-11-27 10:15:08.000
2626,Μουσική σύνθεση-Σχεδιασμός ήχου,2,2021-11-27 10:15:10.000
2627,Βοηθός δραματουργίας-σκηνοθέτιδος,2,2021-11-27 10:15:12.000
2628,Επιμέλεια κούκλας,2,2021-11-27 10:15:13.000
2629,Υπεύθυνη Γραφείου Τύπου & Επικοινωνίας,2,2021-11-27 10:15:15.000
2630,Σύλληψη - Δραματουργία - Σκηνοθεσία,2,2021-11-27 10:16:05.000
2631,Φωτογραφίες- Βίντεο,2,2021-11-27 10:16:12.000
2632,Σκηνοθεσία-Δραματουργική επεξεργασία,2,2021-11-27 10:18:44.000
2633,Συγγραφή και επιμέλεια κειμένων,2,2021-11-27 10:19:31.000
2634,Μουσική σύνθεση/επιμέλεια,2,2023-09-25 13:21:50.000
2635,Φιλική Συμμετοχή,2,2021-11-27 10:20:28.000
2636,Υπεύθυνη Δημοσίων Σχέσεων & Social Media Manager,2,2021-11-27 10:20:30.000
2637,Συγγραφή,2,2021-11-27 10:21:08.000
2638,Τραγούδι παράστασης​,2,2023-09-25 13:21:50.000
2639,Ήχος-Φωτισμός,2,2021-11-27 10:21:12.000
2640,Φωτογραφίες-Video,2,2023-09-25 13:21:50.000
2641,Γενική Επιμέλεια,2,2021-11-27 10:21:15.000
2642,Απόδοση - Διασκευή,2,2021-11-27 10:21:40.000
2643,Trailer παράστασης,2,2021-12-28 15:35:35.000
2644,Περισσότερες πληροφορίες,2,2021-12-28 15:41:15.000
2645,Απόδοση-σκηνοθεσία,2,2021-12-28 15:49:35.000
2646,Extra Παραστάσεις,2,2021-12-28 15:51:46.000
2647,Σκηνογραφική εκτέλεση,2,2021-12-28 15:56:30.000
2648,Αυθεντική Μουσική,2,2021-12-28 15:58:10.000
2649,Σχεδιασμός Σκηνικών,2,2021-12-28 15:58:11.000
2650,Κατασκευή Κοστούμια Μασκότ,2,2021-12-28 15:58:12.000
2651,Puppets,2,2021-12-28 15:58:13.000
2652,Σχεδιασμός Video,2,2021-12-28 15:58:16.000
2653,Ηχοληψία - Videowall,2,2021-12-28 15:58:17.000
2654,Διεύθυνση Παραγωγής και Ήχος,2,2021-12-28 16:02:17.000
2655,Αφίσα- Πρόγραμμα,2,2021-12-28 16:02:20.000
2656,Βοηθός Χορογραφιών,2,2021-12-28 16:03:11.000
2657,Σκηνογραφία / Props,2,2021-12-28 16:03:12.000
2658,Σχέδια κοστουμιών / Ενδυματολογία,2,2021-12-28 16:03:13.000
2659,Φωτό/Video/Γραφικά,2,2021-12-28 16:03:16.000
2660,Καλικάντζαρος,2,2021-12-28 16:03:19.000
2661,Άγγελος Ιεζεκιήλ,2,2021-12-28 16:03:20.000
2662,Μάγος / Ταχυδακτυλουργικά / Bubble Show,2,2021-12-28 16:03:21.000
2663,Φωνή του Θεού,2,2021-12-28 16:03:22.000
2664,Σκηνοθεσία/ Σκηνικά- Κοστούμια,2,2021-12-28 16:03:34.000
2665,Βοηθός σκηνοθέτη/Επιμέλεια κίνησης,2,2021-12-28 16:03:38.000
2666,Συμμετέχουν,2,2021-12-28 16:10:08.000
2667,Διεύθυνση κι Οργάνωση Παραγωγής,2,2021-12-28 16:10:12.000
2668,Διασκευή - Σκηνοθεσία,2,2021-12-28 16:17:26.000
2669,Μετάφραση αρχικού κειμένου,2,2021-12-28 16:17:28.000
2670,Ενορχήστρωση - Μεταγραφές - Μουσική Επιμέλεια,2,2021-12-28 16:17:33.000
2671,Διασκευή για το θέατρο,2,2021-12-28 16:19:08.000
2672,Magic Show,2,2021-12-28 16:19:11.000
2673,Χορογραφία,2,2021-12-28 16:21:21.000
2674,Βοηθοί ενδυματολόγου,2,2021-12-28 16:21:33.000
2675,Σχεδιασμός αφίσας - προγράμματος,2,2021-12-28 16:21:36.000
2676,Οργάνωση - εκτέλεση παραγωγής,2,2021-12-28 16:21:38.000
2677,Χειριστής ήχου - φώτων,2,2021-12-28 16:21:40.000
2678,Μουσικός,2,2021-12-28 16:26:53.000
2679,Video - Trailer,2,2021-12-28 16:27:30.000
2680,Πρωταγωνιστούν και τραγουδούν ζωντανά,2,2023-09-25 13:21:50.000
2681,Καλλιτεχνική Διεύθυνση,2,2023-09-25 13:21:50.000
2682,Διασκευή-Σκηνοθεσία-Στίχοι τραγουδιών,2,2021-12-28 16:30:48.000
2683,Χορογραφία- Κινησιολογία,2,2021-12-28 16:30:51.000
2684,Επιμέλεια βίντεο,2,2021-12-28 16:30:53.000
2685,Σκηνοθεσία – Δραματουργία – Σκηνική εγκατάσταση,2,2021-12-28 16:34:09.000
2686,Δραματουργία|Σκηνοθεσία,2,2021-12-28 16:34:49.000
2687,Σκηνικά|Κοστούμια,2,2021-12-28 16:34:51.000
2688,Μουσική|Video|Φωτογραφίες,2,2021-12-28 16:34:52.000
2689,Επικοινωνία & Προβολή,2,2021-12-28 16:34:55.000
2690,"Δραματουργική επεξεργασία, προσαρμογή κειμένου για δύο ηθοποιούς",2,2021-12-28 16:38:57.000
2691,Ψιμυθίωση,2,2021-12-28 16:38:59.000
2692,"Φωτογραφίες, βίντεο, αφίσα",2,2021-12-28 16:39:00.000
2693,Απόδοση – Δραματουργική επεξεργασία,2,2021-12-28 16:41:28.000
2694,Διασκευή-Δραματουργία,2,2021-12-28 16:41:53.000
2695,Μουσικό θέμα έναρξης (διασκευή),2,2021-12-28 16:41:58.000
2696,Μακιγιάζ-Σχεδιασμός χτενισμάτων,2,2021-12-28 16:42:01.000
2697,Ηχολήπτης,2,2021-12-28 16:42:04.000
2698,Υπεύθυνη επικοινωνίας Cartel Τεχνοχώρος,2,2021-12-28 16:42:06.000
2699,Σκηνοθεσία-Δραματουργία,2,2022-01-02 10:48:46.000
2700,Κίνηση-Χορογραφία ινδικού χορού Bharat Natyam,2,2022-01-02 10:54:23.000
2701,Φωτογραφίες promo-Βίντεο,2,2022-01-02 10:54:27.000
2702,Ερμηνεύουν (κατά αλφαβητική σειρά),2,2022-01-02 10:54:30.000
2703,Επικοινωνία-Προβολή στα ΜΜΕ,2,2022-01-02 11:03:02.000
2704,Φένια Παπαδόδημα,2,2022-01-02 11:04:38.000
2705,Γιώργος Κόρδης,2,2022-01-02 11:04:39.000
2706,Γωγώ Ξαγαρά,2,2022-01-02 11:04:40.000
2707,Ήβη Παπαθανασίου,2,2023-09-25 13:21:50.000
2708,Γιώργος Παλαμιώτης,2,2022-01-02 11:04:43.000
2709,Σοφήλια Τσορτέκη,2,2023-09-25 13:21:50.000
2710,Απόστολος Τσατσάκος,2,2022-01-02 11:04:49.000
2711,Παύλος Κοσμίδης,2,2022-01-02 11:04:50.000
2712,Χρύσα Ματσαγκάνη,2,2022-01-02 11:04:51.000
2713,Σκηνικά - Καλλιτεχνική Δ/νση,2,2022-01-02 11:07:50.000
2714,​Ηθοποιοί,2,2022-01-02 11:14:59.000
2715,Μουσικοί Αυτοσχεδιασμοί,2,2022-01-02 11:17:12.000
2716,Σχεδιασμός Φωτισμών & ειδικές κατασκευές/σκηνικά,2,2022-01-02 11:18:08.000
2717,Χειρισμός ήχου & φωτισμών,2,2022-01-02 11:18:10.000
2718,"Διασκευή, επεξεργασία & σύνθεση κειμένων",2,2022-01-02 11:18:49.000
2719,Μουσικός συνθέτης,2,2022-01-02 11:18:51.000
2720,Σκηνογράφος / Ενδυματολόγος,2,2022-01-02 11:18:52.000
2721,Σχεδιάστρια Φωτισμών,2,2022-01-02 11:18:53.000
2722,Ερευνητές (“Κάτω από Καθαρό Ουρανό”) – οργάνωση ομιλιών,2,2022-01-02 11:18:56.000
2723,Σκηνοθεσία -χορογραφία,2,2022-01-02 11:20:35.000
2724,Συνεργάτης σκηνοθέτη,2,2022-01-02 11:20:36.000
2725,Διασκευή Κειμένου – Σκηνοθεσία,2,2022-01-02 11:30:06.000
2726,Acting Coach,2,2022-01-02 11:30:08.000
2727,Πρωτότυπη Μουσική και Μεταγραφές,2,2022-01-02 11:30:09.000
2728,Κατασκευή Ρολογιού και Μασκών,2,2022-01-02 11:30:11.000
2729,Χειρισμός Ήχου,2,2022-01-02 11:30:13.000
2730,Σχεδιασμός Αφίσας & 2D Animation,2,2022-01-02 11:30:15.000
2731,Afisa/Προωθητικό υλικό,2,2022-01-02 11:31:40.000
2732,Μοδίστρα,2,2022-01-02 11:31:42.000
2733,Υπεύθυνη προβολής,2,2022-01-02 11:31:42.000
2734,Εισιτήριο,2,2022-01-02 11:31:45.000
2735,Μουσική-Στίχοι-Χορογραφίες,2,2023-09-25 13:21:50.000
2736,Σύλληψη/Σκηνοθεσία/Χορογραφίες,2,2022-01-02 11:33:27.000
2737,Οργάνωση/Εκτέλεση παραγωγής,2,2023-09-25 13:21:50.000
2738,Κατασκευή κοστουμιών,2,2023-09-25 13:21:50.000
2739,Eπι σκηνής,2,2022-01-02 11:33:31.000
2740,"Σκηνοθεσία, σκηνικά και επιμέλεια μουσικής",2,2022-01-02 11:35:42.000
2741,Βίντεο - φωτογραφίες - artwork,2,2022-01-19 19:01:30.000
2742,Ιδέα-Διασκευή-Σκηνοθεσία,2,2022-01-19 19:05:23.000
2743,Μουσικός επί σκηνής (πιάνο),2,2022-01-19 19:11:12.000
2744,Διασκευή κειμένου,2,2022-01-19 19:19:55.000
2745,Κονσόλα φώτων - ήχου,2,2022-01-19 19:19:59.000
2746,Τεχνικός σκηνής,2,2022-01-19 19:20:01.000
2747,Δημιουργικός σχεδιασμός,2,2022-01-19 19:20:02.000
2748,Κείμενο - Επεξεργασία,2,2022-01-19 19:42:04.000
2749,Φώτα – Ήχος - Βίντεο,2,2022-01-19 19:42:08.000
2750,Γιώργος Παπαστυλιανού,2,2023-09-25 13:21:50.000
2751,Μουσική Επιμέλεια – Ενορχήστρωση,2,2022-01-19 19:47:11.000
2752,Παραγωγή 2022,2,2022-01-19 19:47:15.000
2753,Πρωταγωνιστούν(αλφαβητικά),2,2022-01-19 19:47:41.000
2754,Σκηνοθεσία - Απόδοση,2,2022-01-19 19:51:43.000
2755,Φωτογραφίες / Trailer - Art work,2,2022-01-19 19:51:47.000
2756,Κινησιογραφία,2,2022-01-19 19:53:18.000
2757,Σχεδιασμός/χειρισμός Φωτισμού,2,2022-01-19 19:53:19.000
2758,Σχεδιασμός φωτισμών – οπτικών & ηχητικών εγκαταστάσεων,2,2022-01-19 19:58:34.000
2759,Σχεδιασμός φωτισμών – Βοηθός σκηνοθέτη,2,2022-01-19 19:58:36.000
2760,δΣυγγραφέας,2,2023-09-25 13:21:50.000
2761,Σκηνικό/κουστούμια/ Φωτογραφίες,2,2022-01-19 20:14:07.000
2762,Ηχητικό περιβάλλον,2,2022-01-19 20:14:08.000
2763,Ηχητικός σχεδιασμός,2,2022-01-19 20:14:56.000
2764,Σχεδιάστρια φωτισμού,2,2022-01-19 20:14:57.000
2765,Σχεδιασμός αφίσας – Γραφιστικά,2,2022-01-19 20:18:59.000
2766,Σκηνική/κινησιολογική σύλληψη – Σκηνοθεσία,2,2022-01-19 20:19:34.000
2767,Σκηνοθεσία-Σκηνογραφία-Φωτισμοί,2,2022-01-19 20:20:12.000
2768,Βοηθός σκηνοθέτης – Φωτογραφίες & trailer – Γραφιστικά,2,2022-01-19 20:20:39.000
2769,"Video, sound & light design",2,2022-01-19 20:21:01.000
2770,Σκηνογραφία - Ενδηματολογία,2,2022-01-19 20:21:02.000
2771,Σκηνοθεσία - Μετάφραση,2,2022-02-19 08:57:44.000
2772,Βοηθοί σκηνογράφου,2,2022-02-19 08:57:49.000
2773,Σκηνοθεσία Δραματουργική Επεξεργασία,2,2022-02-19 09:05:56.000
2774,ΣΚΗΝΙΚΑ- ΣΚΗΝΟΓΡΑΦΙΑ,2,2022-02-19 09:18:43.000
2775,ΜΟΥΣΙΚΗ ΕΠΙΛΟΓΗ,2,2022-02-19 09:18:45.000
2776,Κουστούμια - Φροντιστήριο,2,2022-02-19 09:22:40.000
2777,Φωτογραφίες- Βιντεοσκόπηση,2,2022-02-19 09:22:44.000
2778,Studio,2,2022-02-19 09:22:46.000
2779,Κατασκευή κουστουμιών,2,2022-02-19 09:22:48.000
2780,Επιμέλεια προγράμματος - Φωτογραφίες,2,2022-02-19 09:22:49.000
2781,Γραφικά,2,2022-02-19 09:22:50.000
